logID,DATE,LOCAL,NAME,DESC,VAL,QF,SOURCE
13082,3/27/22 10:40,N,RTU_HEALTH,,3.0,0x00001000,PLC
13079,3/27/22 10:40,N,TEMP,,31.437,0x00001000,PLC
13070,3/27/22 10:20,N,CPU_USE,,59.4707,0x00001000,PLC
13073,3/27/22 10:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13074,3/27/22 10:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13071,3/27/22 10:20,N,MEM_USE,,31.8458,0x00001000,PLC
13069,3/27/22 10:20,N,PS1_V,,5.38453,0x00001000,PLC
13075,3/27/22 10:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13072,3/27/22 10:20,N,TEMP,,31.376,0x00001000,PLC
13063,3/27/22 10:20,N,CPU_USE,,59.4697,0x00001000,PLC
13066,3/27/22 10:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13067,3/27/22 10:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13064,3/27/22 10:20,N,MEM_USE,,31.8448,0x00001000,PLC
13062,3/27/22 10:20,N,PS1_V,,5.38353,0x00001000,PLC
13068,3/27/22 10:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13065,3/27/22 10:20,N,TEMP,,31.375,0x00001000,PLC
13056,3/27/22 10:00,N,CPU_USE,,64.4434,0x00001000,PLC
13059,3/27/22 10:00,N,FAIL_CONF,,0.0,0x00001000,PLC
13060,3/27/22 10:00,N,FAIL_RTU,,0.0,0x00001000,PLC
13057,3/27/22 10:00,N,MEM_USE,,41.6752,0x00001000,PLC
13055,3/27/22 10:00,N,PS1_V,,5.38253,0x00001000,PLC
13061,3/27/22 10:00,N,RTU_HEALTH,,3.0,0x00001000,PLC
13058,3/27/22 10:00,N,TEMP,,31.374,0x00001000,PLC
13049,3/27/22 9:40,N,CPU_USE,,67.5889,0x00001000,PLC
13052,3/27/22 9:40,N,FAIL_CONF,,0.0,0x00001000,PLC
13053,3/27/22 9:40,N,FAIL_RTU,,0.0,0x00001000,PLC
13050,3/27/22 9:40,N,MEM_USE,,41.6777,0x00001000,PLC
13048,3/27/22 9:40,N,PS1_V,,5.38353,0x00001000,PLC
13054,3/27/22 9:40,N,RTU_HEALTH,,3.0,0x00001000,PLC
13051,3/27/22 9:40,N,TEMP,,31.437,0x00001000,PLC
13042,3/27/22 9:20,N,CPU_USE,,66.0527,0x00001000,PLC
13045,3/27/22 9:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13046,3/27/22 9:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13043,3/27/22 9:20,N,MEM_USE,,41.6787,0x00001000,PLC
13041,3/27/22 9:20,N,PS1_V,,5.38453,0x00001000,PLC
13047,3/27/22 9:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13044,3/27/22 9:20,N,TEMP,,31.376,0x00001000,PLC
13035,3/27/22 9:20,N,CPU_USE,,64.6617,0x00001000,PLC
13038,3/27/22 9:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13039,3/27/22 9:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13036,3/27/22 9:20,N,MEM_USE,,41.7004,0x00001000,PLC
13034,3/27/22 9:20,N,PS1_V,,5.38353,0x00001000,PLC
13040,3/27/22 9:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13037,3/27/22 9:20,N,TEMP,,31.375,0x00001000,PLC
13028,3/27/22 9:00,N,CPU_USE,,65.0548,0x00001000,PLC
13031,3/27/22 9:00,N,FAIL_CONF,,0.0,0x00001000,PLC
13032,3/27/22 9:00,N,FAIL_RTU,,0.0,0x00001000,PLC
13029,3/27/22 9:00,N,MEM_USE,,41.6814,0x00001000,PLC
13027,3/27/22 9:00,N,PS1_V,,5.38253,0x00001000,PLC
13033,3/27/22 9:00,N,RTU_HEALTH,,3.0,0x00001000,PLC
13030,3/27/22 9:00,N,TEMP,,31.374,0x00001000,PLC
13021,3/27/22 8:40,N,CPU_USE,,64.4269,0x00001000,PLC
13024,3/27/22 8:40,N,FAIL_CONF,,0.0,0x00001000,PLC
13025,3/27/22 8:40,N,FAIL_RTU,,0.0,0x00001000,PLC
13022,3/27/22 8:40,N,MEM_USE,,41.7067,0x00001000,PLC
13020,3/27/22 8:40,N,PS1_V,,5.38353,0x00001000,PLC
13026,3/27/22 8:40,N,RTU_HEALTH,,3.0,0x00001000,PLC
13023,3/27/22 8:40,N,TEMP,,31.375,0x00001000,PLC
13014,3/27/22 8:20,N,CPU_USE,,63.371,0x00001000,PLC
13017,3/27/22 8:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13018,3/27/22 8:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13015,3/27/22 8:20,N,MEM_USE,,41.7045,0x00001000,PLC
13013,3/27/22 8:20,N,PS1_V,,5.35865,0x00001000,PLC
13019,3/27/22 8:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13016,3/27/22 8:20,N,TEMP,,31.376,0x00001000,PLC
13007,3/27/22 8:20,N,CPU_USE,,66.4,0x00001000,PLC
13010,3/27/22 8:20,N,FAIL_CONF,,0.0,0x00001000,PLC
13011,3/27/22 8:20,N,FAIL_RTU,,0.0,0x00001000,PLC
13008,3/27/22 8:20,N,MEM_USE,,41.7293,0x00001000,PLC
13006,3/27/22 8:20,N,PS1_V,,5.35765,0x00001000,PLC
13012,3/27/22 8:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
13009,3/27/22 8:20,N,TEMP,,31.375,0x00001000,PLC
13000,3/27/22 8:00,N,CPU_USE,,65.3982,0x00001000,PLC
13003,3/27/22 8:00,N,FAIL_CONF,,0.0,0x00001000,PLC
13004,3/27/22 8:00,N,FAIL_RTU,,0.0,0x00001000,PLC
13001,3/27/22 8:00,N,MEM_USE,,41.7025,0x00001000,PLC
12999,3/27/22 8:00,N,PS1_V,,5.38253,0x00001000,PLC
13005,3/27/22 8:00,N,RTU_HEALTH,,3.0,0x00001000,PLC
13002,3/27/22 8:00,N,TEMP,,31.249,0x00001000,PLC
12993,3/27/22 7:40,N,CPU_USE,,52.6316,0x00001000,PLC
12996,3/27/22 7:40,N,FAIL_CONF,,0.0,0x00001000,PLC
12997,3/27/22 7:40,N,FAIL_RTU,,0.0,0x00001000,PLC
12994,3/27/22 7:40,N,MEM_USE,,35.0412,0x00001000,PLC
12992,3/27/22 7:40,N,PS1_V,,5.40941,0x00001000,PLC
12998,3/27/22 7:40,N,RTU_HEALTH,,3.0,0x00001000,PLC
12995,3/27/22 7:40,N,TEMP,,31.25,0x00001000,PLC
12986,3/27/22 7:20,N,CPU_USE,,70.8965,0x00001000,PLC
12989,3/27/22 7:20,N,FAIL_CONF,,0.0,0x00001000,PLC
12990,3/27/22 7:20,N,FAIL_RTU,,0.0,0x00001000,PLC
12987,3/27/22 7:20,N,MEM_USE,,54.3962,0x00001000,PLC
12985,3/27/22 7:20,N,PS1_V,,5.38453,0x00001000,PLC
12991,3/27/22 7:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
12988,3/27/22 7:20,N,TEMP,,31.438,0x00001000,PLC
12979,3/27/22 7:20,N,CPU_USE,,70.8955,0x00001000,PLC
12982,3/27/22 7:20,N,FAIL_CONF,,0.0,0x00001000,PLC
12983,3/27/22 7:20,N,FAIL_RTU,,0.0,0x00001000,PLC
12980,3/27/22 7:20,N,MEM_USE,,54.3952,0x00001000,PLC
12978,3/27/22 7:20,N,PS1_V,,5.38353,0x00001000,PLC
12984,3/27/22 7:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
12981,3/27/22 7:20,N,TEMP,,31.437,0x00001000,PLC
12972,3/27/22 7:00,N,CPU_USE,,70.5872,0x00001000,PLC
12975,3/27/22 7:00,N,FAIL_CONF,,0.0,0x00001000,PLC
12976,3/27/22 7:00,N,FAIL_RTU,,0.0,0x00001000,PLC
12973,3/27/22 7:00,N,MEM_USE,,54.3926,0x00001000,PLC
12971,3/27/22 7:00,N,PS1_V,,5.35665,0x00001000,PLC
12977,3/27/22 7:00,N,RTU_HEALTH,,3.0,0x00001000,PLC
12974,3/27/22 7:00,N,TEMP,,31.436,0x00001000,PLC
12965,3/27/22 6:40,N,CPU_USE,,70.8029,0x00001000,PLC
12968,3/27/22 6:40,N,FAIL_CONF,,0.0,0x00001000,PLC
12969,3/27/22 6:40,N,FAIL_RTU,,0.0,0x00001000,PLC
12966,3/27/22 6:40,N,MEM_USE,,54.4225,0x00001000,PLC
12964,3/27/22 6:40,N,PS1_V,,5.38353,0x00001000,PLC
12970,3/27/22 6:40,N,RTU_HEALTH,,3.0,0x00001000,PLC
12967,3/27/22 6:40,N,TEMP,,31.5,0x00001000,PLC
12958,3/27/22 6:20,N,CPU_USE,,71.0947,0x00001000,PLC
12961,3/27/22 6:20,N,FAIL_CONF,,0.0,0x00001000,PLC
12962,3/27/22 6:20,N,FAIL_RTU,,0.0,0x00001000,PLC
12959,3/27/22 6:20,N,MEM_USE,,54.4446,0x00001000,PLC
12957,3/27/22 6:20,N,PS1_V,,5.38453,0x00001000,PLC
12963,3/27/22 6:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
12960,3/27/22 6:20,N,TEMP,,31.438,0x00001000,PLC
12951,3/27/22 6:20,N,CPU_USE,,71.0938,0x00001000,PLC
12954,3/27/22 6:20,N,FAIL_CONF,,0.0,0x00001000,PLC
12955,3/27/22 6:20,N,FAIL_RTU,,0.0,0x00001000,PLC
12952,3/27/22 6:20,N,MEM_USE,,54.4436,0x00001000,PLC
12950,3/27/22 6:20,N,PS1_V,,5.38353,0x00001000,PLC
12956,3/27/22 6:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
12953,3/27/22 6:20,N,TEMP,,31.437,0x00001000,PLC
12944,3/27/22 6:00,N,CPU_USE,,70.4714,0x00001000,PLC
12947,3/27/22 6:00,N,FAIL_CONF,,0.0,0x00001000,PLC
12948,3/27/22 6:00,N,FAIL_RTU,,0.0,0x00001000,PLC
12945,3/27/22 6:00,N,MEM_USE,,54.4473,0x00001000,PLC
12943,3/27/22 6:00,N,PS1_V,,5.38253,0x00001000,PLC
12949,3/27/22 6:00,N,RTU_HEALTH,,3.0,0x00001000,PLC
12946,3/27/22 6:00,N,TEMP,,31.436,0x00001000,PLC
12937,3/27/22 5:40,N,CPU_USE,,68.7747,0x00001000,PLC
12940,3/27/22 5:40,N,FAIL_CONF,,0.0,0x00001000,PLC
12941,3/27/22 5:40,N,FAIL_RTU,,0.0,0x00001000,PLC
12938,3/27/22 5:40,N,MEM_USE,,62.222,0x00001000,PLC
12936,3/27/22 5:40,N,PS1_V,,5.38353,0x00001000,PLC
12942,3/27/22 5:40,N,RTU_HEALTH,,3.0,0x00001000,PLC
12939,3/27/22 5:40,N,TEMP,,31.375,0x00001000,PLC
12923,3/27/22 5:20,N,CPU_USE,,71.3208,0x00001000,PLC
12930,3/27/22 5:20,N,CPU_USE,,71.3218,0x00001000,PLC
12926,3/27/22 5:20,N,FAIL_CONF,,0.0,0x00001000,PLC
12933,3/27/22 5:20,N,FAIL_CONF,,0.0,0x00001000,PLC
12927,3/27/22 5:20,N,FAIL_RTU,,0.0,0x00001000,PLC
12934,3/27/22 5:20,N,FAIL_RTU,,0.0,0x00001000,PLC
12924,3/27/22 5:20,N,MEM_USE,,62.2446,0x00001000,PLC
12931,3/27/22 5:20,N,MEM_USE,,62.2456,0x00001000,PLC
12922,3/27/22 5:20,N,PS1_V,,5.38353,0x00001000,PLC
12929,3/27/22 5:20,N,PS1_V,,5.38453,0x00001000,PLC
12928,3/27/22 5:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
12935,3/27/22 5:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
12925,3/27/22 5:20,N,TEMP,,31.5,0x00001000,PLC
12932,3/27/22 5:20,N,TEMP,,31.501,0x00001000,PLC
12916,3/27/22 5:00,N,CPU_USE,,70.4971,0x00001000,PLC
12919,3/27/22 5:00,N,FAIL_CONF,,0.0,0x00001000,PLC
12920,3/27/22 5:00,N,FAIL_RTU,,0.0,0x00001000,PLC
12917,3/27/22 5:00,N,MEM_USE,,62.1983,0x00001000,PLC
12915,3/27/22 5:00,N,PS1_V,,5.38253,0x00001000,PLC
12921,3/27/22 5:00,N,RTU_HEALTH,,3.0,0x00001000,PLC
12918,3/27/22 5:00,N,TEMP,,31.436,0x00001000,PLC
12909,3/27/22 4:40,N,CPU_USE,,69.9605,0x00001000,PLC
12912,3/27/22 4:40,N,FAIL_CONF,,0.0,0x00001000,PLC
12913,3/27/22 4:40,N,FAIL_RTU,,0.0,0x00001000,PLC
12910,3/27/22 4:40,N,MEM_USE,,62.1978,0x00001000,PLC
12908,3/27/22 4:40,N,PS1_V,,5.38353,0x00001000,PLC
12914,3/27/22 4:40,N,RTU_HEALTH,,3.0,0x00001000,PLC
12911,3/27/22 4:40,N,TEMP,,31.437,0x00001000,PLC
12902,3/27/22 4:20,N,CPU_USE,,69.8423,0x00001000,PLC
12905,3/27/22 4:20,N,FAIL_CONF,,0.0,0x00001000,PLC
12906,3/27/22 4:20,N,FAIL_RTU,,0.0,0x00001000,PLC
12903,3/27/22 4:20,N,MEM_USE,,62.2245,0x00001000,PLC
12901,3/27/22 4:20,N,PS1_V,,5.38453,0x00001000,PLC
12907,3/27/22 4:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
12904,3/27/22 4:20,N,TEMP,,31.501,0x00001000,PLC
12895,3/27/22 4:20,N,CPU_USE,,69.4118,0x00001000,PLC
12898,3/27/22 4:20,N,FAIL_CONF,,0.0,0x00001000,PLC
12899,3/27/22 4:20,N,FAIL_RTU,,0.0,0x00001000,PLC
12896,3/27/22 4:20,N,MEM_USE,,62.222,0x00001000,PLC
12894,3/27/22 4:20,N,PS1_V,,5.38353,0x00001000,PLC
12900,3/27/22 4:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
12897,3/27/22 4:20,N,TEMP,,31.5,0x00001000,PLC
12888,3/27/22 4:00,N,CPU_USE,,68.3626,0x00001000,PLC
12891,3/27/22 4:00,N,FAIL_CONF,,0.0,0x00001000,PLC
12892,3/27/22 4:00,N,FAIL_RTU,,0.0,0x00001000,PLC
12889,3/27/22 4:00,N,MEM_USE,,62.221,0x00001000,PLC
12887,3/27/22 4:00,N,PS1_V,,5.38253,0x00001000,PLC
12893,3/27/22 4:00,N,RTU_HEALTH,,3.0,0x00001000,PLC
12890,3/27/22 4:00,N,TEMP,,31.561,0x00001000,PLC
12881,3/27/22 3:40,N,CPU_USE,,68.7259,0x00001000,PLC
12884,3/27/22 3:40,N,FAIL_CONF,,0.0,0x00001000,PLC
12885,3/27/22 3:40,N,FAIL_RTU,,0.0,0x00001000,PLC
12882,3/27/22 3:40,N,MEM_USE,,62.2204,0x00001000,PLC
12880,3/27/22 3:40,N,PS1_V,,5.38353,0x00001000,PLC
12886,3/27/22 3:40,N,RTU_HEALTH,,3.0,0x00001000,PLC
12883,3/27/22 3:40,N,TEMP,,31.5,0x00001000,PLC
12874,3/27/22 3:20,N,CPU_USE,,69.2894,0x00001000,PLC
12877,3/27/22 3:20,N,FAIL_CONF,,0.0,0x00001000,PLC
12878,3/27/22 3:20,N,FAIL_RTU,,0.0,0x00001000,PLC
12875,3/27/22 3:20,N,MEM_USE,,62.2245,0x00001000,PLC
12873,3/27/22 3:20,N,PS1_V,,5.38453,0x00001000,PLC
12879,3/27/22 3:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
12876,3/27/22 3:20,N,TEMP,,31.563,0x00001000,PLC
12867,3/27/22 3:20,N,CPU_USE,,69.2884,0x00001000,PLC
12870,3/27/22 3:20,N,FAIL_CONF,,0.0,0x00001000,PLC
12871,3/27/22 3:20,N,FAIL_RTU,,0.0,0x00001000,PLC
12868,3/27/22 3:20,N,MEM_USE,,62.2235,0x00001000,PLC
12866,3/27/22 3:20,N,PS1_V,,5.38353,0x00001000,PLC
12872,3/27/22 3:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
12869,3/27/22 3:20,N,TEMP,,31.562,0x00001000,PLC
12860,3/27/22 3:00,N,CPU_USE,,69.4843,0x00001000,PLC
12863,3/27/22 3:00,N,FAIL_CONF,,0.0,0x00001000,PLC
12864,3/27/22 3:00,N,FAIL_RTU,,0.0,0x00001000,PLC
12861,3/27/22 3:00,N,MEM_USE,,62.2452,0x00001000,PLC
12859,3/27/22 3:00,N,PS1_V,,5.38253,0x00001000,PLC
12865,3/27/22 3:00,N,RTU_HEALTH,,3.0,0x00001000,PLC
12862,3/27/22 3:00,N,TEMP,,31.499,0x00001000,PLC
12853,3/27/22 2:40,N,CPU_USE,,69.3227,0x00001000,PLC
12856,3/27/22 2:40,N,FAIL_CONF,,0.0,0x00001000,PLC
12857,3/27/22 2:40,N,FAIL_RTU,,0.0,0x00001000,PLC
12854,3/27/22 2:40,N,MEM_USE,,62.2235,0x00001000,PLC
12852,3/27/22 2:40,N,PS1_V,,5.38353,0x00001000,PLC
12858,3/27/22 2:40,N,RTU_HEALTH,,3.0,0x00001000,PLC
12855,3/27/22 2:40,N,TEMP,,31.5,0x00001000,PLC
12846,3/27/22 2:20,N,CPU_USE,,69.1739,0x00001000,PLC
12849,3/27/22 2:20,N,FAIL_CONF,,0.0,0x00001000,PLC
12850,3/27/22 2:20,N,FAIL_RTU,,0.0,0x00001000,PLC
12847,3/27/22 2:20,N,MEM_USE,,62.1972,0x00001000,PLC
12845,3/27/22 2:20,N,PS1_V,,5.35865,0x00001000,PLC
12851,3/27/22 2:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
12848,3/27/22 2:20,N,TEMP,,31.501,0x00001000,PLC
12839,3/27/22 2:20,N,CPU_USE,,69.1729,0x00001000,PLC
12842,3/27/22 2:20,N,FAIL_CONF,,0.0,0x00001000,PLC
12843,3/27/22 2:20,N,FAIL_RTU,,0.0,0x00001000,PLC
12840,3/27/22 2:20,N,MEM_USE,,62.1962,0x00001000,PLC
12838,3/27/22 2:20,N,PS1_V,,5.35765,0x00001000,PLC
12844,3/27/22 2:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
12841,3/27/22 2:20,N,TEMP,,31.5,0x00001000,PLC
12832,3/27/22 2:00,N,CPU_USE,,68.749,0x00001000,PLC
12835,3/27/22 2:00,N,FAIL_CONF,,0.0,0x00001000,PLC
12836,3/27/22 2:00,N,FAIL_RTU,,0.0,0x00001000,PLC
12833,3/27/22 2:00,N,MEM_USE,,62.2468,0x00001000,PLC
12831,3/27/22 2:00,N,PS1_V,,5.38253,0x00001000,PLC
12837,3/27/22 2:00,N,RTU_HEALTH,,3.0,0x00001000,PLC
12834,3/27/22 2:00,N,TEMP,,31.561,0x00001000,PLC
12825,3/27/22 1:40,N,CPU_USE,,70.751,0x00001000,PLC
12828,3/27/22 1:40,N,FAIL_CONF,,0.0,0x00001000,PLC
12829,3/27/22 1:40,N,FAIL_RTU,,0.0,0x00001000,PLC
12826,3/27/22 1:40,N,MEM_USE,,62.2189,0x00001000,PLC
12824,3/27/22 1:40,N,PS1_V,,5.38353,0x00001000,PLC
12830,3/27/22 1:40,N,RTU_HEALTH,,3.0,0x00001000,PLC
12827,3/27/22 1:40,N,TEMP,,31.562,0x00001000,PLC
12818,3/27/22 1:20,N,CPU_USE,,69.5662,0x00001000,PLC
12821,3/27/22 1:20,N,FAIL_CONF,,0.0,0x00001000,PLC
12822,3/27/22 1:20,N,FAIL_RTU,,0.0,0x00001000,PLC
12819,3/27/22 1:20,N,MEM_USE,,62.1956,0x00001000,PLC
12817,3/27/22 1:20,N,PS1_V,,5.38453,0x00001000,PLC
12823,3/27/22 1:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
12820,3/27/22 1:20,N,TEMP,,31.563,0x00001000,PLC
12811,3/27/22 1:20,N,CPU_USE,,69.5652,0x00001000,PLC
12814,3/27/22 1:20,N,FAIL_CONF,,0.0,0x00001000,PLC
12815,3/27/22 1:20,N,FAIL_RTU,,0.0,0x00001000,PLC
12812,3/27/22 1:20,N,MEM_USE,,62.1946,0x00001000,PLC
12810,3/27/22 1:20,N,PS1_V,,5.38353,0x00001000,PLC
12816,3/27/22 1:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
12813,3/27/22 1:20,N,TEMP,,31.562,0x00001000,PLC
12804,3/27/22 1:00,N,CPU_USE,,69.2298,0x00001000,PLC
12807,3/27/22 1:00,N,FAIL_CONF,,0.0,0x00001000,PLC
12808,3/27/22 1:00,N,FAIL_RTU,,0.0,0x00001000,PLC
12805,3/27/22 1:00,N,MEM_USE,,62.1968,0x00001000,PLC
12803,3/27/22 1:00,N,PS1_V,,5.35665,0x00001000,PLC
12809,3/27/22 1:00,N,RTU_HEALTH,,3.0,0x00001000,PLC
12806,3/27/22 1:00,N,TEMP,,31.436,0x00001000,PLC
12797,3/27/22 0:40,N,CPU_USE,,68.9139,0x00001000,PLC
12800,3/27/22 0:40,N,FAIL_CONF,,0.0,0x00001000,PLC
12801,3/27/22 0:40,N,FAIL_RTU,,0.0,0x00001000,PLC
12798,3/27/22 0:40,N,MEM_USE,,62.222,0x00001000,PLC
12796,3/27/22 0:40,N,PS1_V,,5.38353,0x00001000,PLC
12802,3/27/22 0:40,N,RTU_HEALTH,,2.0,0x00001000,PLC
12799,3/27/22 0:40,N,TEMP,,31.5,0x00001000,PLC
12790,3/27/22 0:20,N,CPU_USE,,70.6117,0x00001000,PLC
12793,3/27/22 0:20,N,FAIL_CONF,,0.0,0x00001000,PLC
12794,3/27/22 0:20,N,FAIL_RTU,,0.0,0x00001000,PLC
12791,3/27/22 0:20,N,MEM_USE,,62.1988,0x00001000,PLC
12789,3/27/22 0:20,N,PS1_V,,5.38453,0x00001000,PLC
12795,3/27/22 0:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
12792,3/27/22 0:20,N,TEMP,,31.501,0x00001000,PLC
12783,3/27/22 0:20,N,CPU_USE,,70.6107,0x00001000,PLC
12786,3/27/22 0:20,N,FAIL_CONF,,0.0,0x00001000,PLC
12787,3/27/22 0:20,N,FAIL_RTU,,0.0,0x00001000,PLC
12784,3/27/22 0:20,N,MEM_USE,,62.1978,0x00001000,PLC
12782,3/27/22 0:20,N,PS1_V,,5.38353,0x00001000,PLC
12788,3/27/22 0:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
12785,3/27/22 0:20,N,TEMP,,31.5,0x00001000,PLC
12776,3/27/22 0:00,N,CPU_USE,,70.399,0x00001000,PLC
12779,3/27/22 0:00,N,FAIL_CONF,,0.0,0x00001000,PLC
12780,3/27/22 0:00,N,FAIL_RTU,,0.0,0x00001000,PLC
12777,3/27/22 0:00,N,MEM_USE,,62.2194,0x00001000,PLC
12775,3/27/22 0:00,N,PS1_V,,5.38253,0x00001000,PLC
12781,3/27/22 0:00,N,RTU_HEALTH,,2.0,0x00001000,PLC
12778,3/27/22 0:00,N,TEMP,,31.561,0x00001000,PLC
12769,3/26/22 23:40,N,CPU_USE,,69.2913,0x00001000,PLC
12772,3/26/22 23:40,N,FAIL_CONF,,0.0,0x00001000,PLC
12773,3/26/22 23:40,N,FAIL_RTU,,0.0,0x00001000,PLC
12770,3/26/22 23:40,N,MEM_USE,,62.1993,0x00001000,PLC
12768,3/26/22 23:40,N,PS1_V,,5.38353,0x00001000,PLC
12774,3/26/22 23:40,N,RTU_HEALTH,,3.0,0x00001000,PLC
12771,3/26/22 23:40,N,TEMP,,31.375,0x00001000,PLC
12762,3/26/22 23:20,N,CPU_USE,,69.3808,0x00001000,PLC
12765,3/26/22 23:20,N,FAIL_CONF,,0.0,0x00001000,PLC
12766,3/26/22 23:20,N,FAIL_RTU,,0.0,0x00001000,PLC
12763,3/26/22 23:20,N,MEM_USE,,62.2245,0x00001000,PLC
12761,3/26/22 23:20,N,PS1_V,,5.35865,0x00001000,PLC
12767,3/26/22 23:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
12764,3/26/22 23:20,N,TEMP,,31.376,0x00001000,PLC
12755,3/26/22 23:20,N,CPU_USE,,69.0299,0x00001000,PLC
12758,3/26/22 23:20,N,FAIL_CONF,,0.0,0x00001000,PLC
12759,3/26/22 23:20,N,FAIL_RTU,,0.0,0x00001000,PLC
12756,3/26/22 23:20,N,MEM_USE,,62.1978,0x00001000,PLC
12754,3/26/22 23:20,N,PS1_V,,5.38353,0x00001000,PLC
12760,3/26/22 23:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
12757,3/26/22 23:20,N,TEMP,,31.375,0x00001000,PLC
12748,3/26/22 23:00,N,CPU_USE,,71.0027,0x00001000,PLC
12751,3/26/22 23:00,N,FAIL_CONF,,0.0,0x00001000,PLC
12752,3/26/22 23:00,N,FAIL_RTU,,0.0,0x00001000,PLC
12749,3/26/22 23:00,N,MEM_USE,,62.1968,0x00001000,PLC
12747,3/26/22 23:00,N,PS1_V,,5.38253,0x00001000,PLC
12753,3/26/22 23:00,N,RTU_HEALTH,,1.0,0x00001000,PLC
12750,3/26/22 23:00,N,TEMP,,31.436,0x00001000,PLC
12741,3/26/22 22:40,N,CPU_USE,,68.4411,0x00001000,PLC
12744,3/26/22 22:40,N,FAIL_CONF,,0.0,0x00001000,PLC
12745,3/26/22 22:40,N,FAIL_RTU,,0.0,0x00001000,PLC
12742,3/26/22 22:40,N,MEM_USE,,62.2235,0x00001000,PLC
12740,3/26/22 22:40,N,PS1_V,,5.38353,0x00001000,PLC
12746,3/26/22 22:40,N,RTU_HEALTH,,3.0,0x00001000,PLC
12743,3/26/22 22:40,N,TEMP,,31.312,0x00001000,PLC
12734,3/26/22 22:20,N,CPU_USE,,65.3396,0x00001000,PLC
12737,3/26/22 22:20,N,FAIL_CONF,,0.0,0x00001000,PLC
12738,3/26/22 22:20,N,FAIL_RTU,,0.0,0x00001000,PLC
12735,3/26/22 22:20,N,MEM_USE,,70.0513,0x00001000,PLC
12733,3/26/22 22:20,N,PS1_V,,5.38453,0x00001000,PLC
12739,3/26/22 22:20,N,RTU_HEALTH,,3.0,0x00001000,PLC
12736,3/26/22 22:20,N,TEMP,,31.376,0x00001000,PLC
12727,3/26/22 22:20,N,CPU_USE,,65.6489,0x00001000,PLC
12730,3/26/22 22:20,N,FAIL_CONF,,0.0,0x00001000,PLC
12731,3/26/22 22:20,N,FAIL_RTU,,0.0,0x00001000,PLC
12728,3/26/22 22:20,N,MEM_USE,,70.0472,0x00001000,PLC
12726,3/26/22 22:20,N,PS1_V,,5.38353,0x00001000,PLC
12732,3/26/22 22:20,N,RTU_HEALTH,,2.0,0x00001000,PLC
12729,3/26/22 22:20,N,TEMP,,31.375,0x00001000,PLC
12720,3/26/22 22:00,N,CPU_USE,,67.0488,0x00001000,PLC
12723,3/26/22 22:00,N,FAIL_CONF,,0.0,0x00001000,PLC
12724,3/26/22 22:00,N,FAIL_RTU,,0.0,0x00001000,PLC
12721,3/26/22 22:00,N,MEM_USE,,70.0704,0x00001000,PLC
12719,3/26/22 22:00,N,PS1_V,,5.38253,0x00001000,PLC
12725,3/26/22 22:00,N,RTU_HEALTH,,3.0,0x00001000,PLC
12722,3/26/22 22:00,N,TEMP,,31.436,0x00001000,PLC
12713,3/26/22 21:40,N,CPU_USE,,65.6,0x00001000,PLC
12716,3/26/22 21:40,N,FAIL_CONF,,0.0,0x00001000,PLC
12717,3/26/22 21:40,N,FAIL_RTU,,0.0,0x00001000,PLC
12714,3/26/22 21:40,N,MEM_USE,,70.0456,0x00001000,PLC
12712,3/26/22 21:40,N,PS1_V,,5.38353,0x00001000,PLC
12718,3/26/22 21:40,N,RTU_HEALTH,,3.0,0x00001000,PLC
12715,3/26/22 21:40,N,TEMP,,31.375,0x00001000,PLC
12706,3/26/22 21:20,N,CPU_USE,,66.9271,0x00001000,PLC
